10.113116226736146	0.071005189959942
9.513865213824097	0.10196756303064623
8.926539296068997	0.13249823419821907
8.350901164077223	0.16163971061145987
7.786718230912086	0.18909757779846925
7.2337625381169355	0.21477023183111485
6.6918106636084085	0.23862721839398096
6.160643631402601	0.2606688293509336
5.640046823137689	0.28091013831138834
5.129809891357249	0.29937384604807477
4.629726674519239	0.3160867548659681
4.1395951136963065	0.33107789852839076
3.6592171709337498	0.3443774909644221
3.188398749232168	0.3560163073278962
2.7269496141224483	0.36602530610043504
2.2746833168014113	0.3744353919032673
1.8314171187970634	0.38127726378011867
1.3969719181330018	0.3865813172692898
0.971172176962155	0.39037758145885454
0.5538458506406081	0.39269567954846457
0.14482431821286001	0.39356480577501846
